date,values
2022-01-01,74.58240991702813
2022-01-02,79.43597776492997
2022-01-03,38.93062888578898
2022-01-04,72.43452138748513
2022-01-05,98.27078320747569
2022-01-06,83.4347559907934
2022-01-07,31.07102562842283
2022-01-08,24.582636230711163
2022-01-09,6.259421507622376
2022-01-10,71.57473460913832
2022-01-11,67.2316032862459
2022-01-12,37.508114768553156
2022-01-13,16.676922060741106
2022-01-14,60.15078466244197
2022-01-15,92.44269993278024
2022-01-16,34.72218694939958
2022-01-17,40.27069280606565
2022-01-18,84.93980869404771
2022-01-19,11.790747149961867
2022-01-20,73.15533040988655
2022-01-21,78.09922481073725
2022-01-22,23.732259020267698
2022-01-23,46.086006950280535
2022-01-24,81.8974127750664
2022-01-25,49.22601831996116
2022-01-26,69.02871106954916
2022-01-27,32.2696464622384
2022-01-28,40.05823291189622
2022-01-29,1.1421407281260842
2022-01-30,63.262772406725595
2022-01-31,75.88047688620993
2022-02-01,29.36273440103858
2022-02-02,83.64019360243638
2022-02-03,60.703701696426236
2022-02-04,36.739865677638996
2022-02-05,77.62811383160039
2022-02-06,4.351552829320693
2022-02-07,64.22240456964194
2022-02-08,73.55193918484584
2022-02-09,7.56936330099105
2022-02-10,23.39290737516453
2022-02-11,13.540925525592185
2022-02-12,3.6465314003774396
2022-02-13,31.463792641738088
2022-02-14,97.6919555108598
2022-02-15,13.18985761923237
2022-02-16,60.124812342814934
2022-02-17,29.42614174544508
2022-02-18,88.36976604515435
2022-02-19,36.58731115409787
2022-02-20,65.86107917725292
2022-02-21,96.53454784460799
2022-02-22,10.000893783287967
2022-02-23,5.145366008385621
2022-02-24,49.323118024978285
2022-02-25,44.59949089240822
2022-02-26,37.446237856406164
2022-02-27,72.34192363249011
2022-02-28,85.9425239195767
2022-03-01,10.423249043904882
2022-03-02,64.15136482897861
2022-03-03,24.043794245841564
2022-03-04,15.386113634472387
2022-03-05,83.15813294691391
2022-03-06,92.89614644112568
2022-03-07,25.871865865097632
2022-03-08,33.56161268873451
2022-03-09,75.86969765096184
2022-03-10,23.117757233714876
2022-03-11,37.327723553996165
2022-03-12,74.32450880568848
2022-03-13,50.36107437379409
2022-03-14,83.89164261974535
2022-03-15,1.7930064188037997
2022-03-16,10.89668231936729
2022-03-17,78.35292032870484
2022-03-18,41.44053347838628
2022-03-19,8.76338116806188
2022-03-20,62.518696989644255
2022-03-21,47.60295734697161
2022-03-22,4.727548846104845
