date,values
2021-01-01,22.520588214302638
2021-01-02,2.4754921472855296
2021-01-03,21.91698690116908
2021-01-04,79.72966791262085
2021-01-05,60.610864495492734
2021-01-06,20.438539652103227
2021-01-07,76.42804961320992
2021-01-08,81.63048593227612
2021-01-09,76.53617893845907
2021-01-10,26.69374799248747
2021-01-11,70.78254225285444
2021-01-12,82.93057070028301
2021-01-13,37.71307027263108
2021-01-14,33.48125003762716
2021-01-15,11.508933611078954
2021-01-16,71.18677153207483
2021-01-17,68.20337748032699
2021-01-18,17.32251394816471
2021-01-19,83.10572823608624
2021-01-20,50.37980136014891
2021-01-21,66.61975646604016
2021-01-22,13.495002495595498
2021-01-23,78.58078187983048
2021-01-24,96.14155524567853
2021-01-25,98.77048603492567
2021-01-26,15.592227443254059
2021-01-27,1.2158682201888205
2021-01-28,85.68061063607335
2021-01-29,13.993374706478246
2021-01-30,50.60757399180792
2021-01-31,32.466499226690374
2021-02-01,73.31091499385691
2021-02-02,73.00232495760115
2021-02-03,84.86815552770128
2021-02-04,82.46574380571639
2021-02-05,72.3561294770171
2021-02-06,46.70594287169955
2021-02-07,12.28276697734918
2021-02-08,7.607634385386353
2021-02-09,57.59879472574091
2021-02-10,92.80524286630458
2021-02-11,92.71710391987193
2021-02-12,66.82284033052022
2021-02-13,34.665790435410024
2021-02-14,8.559466019631456
2021-02-15,66.18910122766161
2021-02-16,2.427976688410882
2021-02-17,85.31899989970815
2021-02-18,21.012002219400717
2021-02-19,28.05211430782607
2021-02-20,80.28764970953561
2021-02-21,43.27318944364945
2021-02-22,61.53334599089766
2021-02-23,48.291014471445536
2021-02-24,42.24186243860096
2021-02-25,35.39923927414004
2021-02-26,67.41048799105869
2021-02-27,27.918908236015007
2021-02-28,31.887940402674264
2021-03-01,36.24358005668452
2021-03-02,13.57586528191601
2021-03-03,96.38347397060112
2021-03-04,80.7803228804361
2021-03-05,57.00329036234216
2021-03-06,9.816921305811055
2021-03-07,41.74019558200855
2021-03-08,31.837670631603643
2021-03-09,12.46156064420637
2021-03-10,82.88701806984629
2021-03-11,37.52489750585577
2021-03-12,97.54435786055097
2021-03-13,55.191964941268836
2021-03-14,44.14692284319332
2021-03-15,69.99195867078592
2021-03-16,0.5759378374118662
2021-03-17,56.73824865087471
2021-03-18,47.71552117438951
2021-03-19,77.62143440125422
2021-03-20,63.209908191843866
2021-03-21,54.9211893340886
2021-03-22,38.29796510369976
2021-03-23,32.16015619422112
2021-03-24,11.245840307551191
2021-03-25,34.77363601499527
2021-03-26,66.58091567547528
2021-03-27,28.425692535886228
2021-03-28,45.53178489435087
2021-03-29,30.40782066398683
2021-03-30,75.02424540901877
2021-03-31,33.91384824965654
2021-04-01,32.495958261235025
2021-04-02,40.66242464274732
2021-04-03,82.23715112560758
2021-04-04,88.5594031089192
2021-04-05,9.355213428730224
2021-04-06,19.54263348034172
2021-04-07,20.444518318001002
2021-04-08,0.41886826531498667
2021-04-09,23.10174604857844
2021-04-10,77.2604586749367
2021-04-11,88.31517079788858
2021-04-12,16.562875744127215
2021-04-13,67.67483485261123
2021-04-14,24.05165201691346
2021-04-15,6.135771822226054
2021-04-16,0.7319104141794819
2021-04-17,64.49838052880422
2021-04-18,56.443582801464544
2021-04-19,5.188157135282401
2021-04-20,78.30290315989514
2021-04-21,14.982351848975394
2021-04-22,56.05183363996259
2021-04-23,3.154705224045551
2021-04-24,40.990669551696804
