date,values
2025-01-01,63.7013571959275
2025-01-02,92.63938373669612
2025-01-03,61.320773252183095
2025-01-04,62.73723509952433
2025-01-05,11.413126911352178
2025-01-06,53.54568728230551
2025-01-07,27.3182927803589
2025-01-08,84.56676438771358
2025-01-09,1.2888846120862052
2025-01-10,28.27087731022182
2025-01-11,90.29364074644906
2025-01-12,35.8930462381894
2025-01-13,26.90624831867414
2025-01-14,67.1401063823345
2025-01-15,82.44677765276599
2025-01-16,28.44828323224613
2025-01-17,93.34655190172005
2025-01-18,64.3382941663123
2025-01-19,22.924985986914027
2025-01-20,66.23358035134211
2025-01-21,97.21713400659333
2025-01-22,8.082720227602048
2025-01-23,93.81552373621584
2025-01-24,54.11585378832222
2025-01-25,99.80711947062319
2025-01-26,0.4003210260908774
2025-01-27,3.4971845870122253
2025-01-28,40.30502761088878
2025-01-29,5.719058866277704
2025-01-30,30.599236595776812
2025-01-31,23.519594826157952
2025-02-01,96.55760559168252
2025-02-02,39.839180275079
2025-02-03,5.1345770554988786
2025-02-04,60.84568051189416
2025-02-05,61.27665392714595
2025-02-06,68.68112674641151
2025-02-07,62.70117092314057
2025-02-08,84.04068449670677
2025-02-09,5.53744018634027
2025-02-10,51.87947810046716
2025-02-11,26.916765994257887
2025-02-12,95.60260907084836
2025-02-13,6.20415547884291
2025-02-14,53.160774124989395
2025-02-15,76.41304089465531
2025-02-16,37.17079198095311
2025-02-17,22.405460507100905
2025-02-18,55.80258771305058
2025-02-19,2.7586337287967444
2025-02-20,13.873969545607324
2025-02-21,39.572194372101734
2025-02-22,17.07214326916846
2025-02-23,27.315389554347934
2025-02-24,88.52839153423145
2025-02-25,50.87592206556153
2025-02-26,53.18795090906476
2025-02-27,12.238550246303937
2025-02-28,19.08626534565666
2025-03-01,86.56228339903438
2025-03-02,27.02843343446211
2025-03-03,33.61333611660224
2025-03-04,60.420011106174655
2025-03-05,20.89635000976431
2025-03-06,84.92545757762487
2025-03-07,54.37650366584118
2025-03-08,70.74349195034308
2025-03-09,20.811535761428736
2025-03-10,93.4111756895341
2025-03-11,57.889278659166386
2025-03-12,71.44332754243457
2025-03-13,92.04492639743482
2025-03-14,9.388914683699767
2025-03-15,89.04551262659271
2025-03-16,23.346344933398242
2025-03-17,85.11241346064573
2025-03-18,35.32881982900482
2025-03-19,3.4527406121749205
2025-03-20,58.040384611620844
2025-03-21,31.41721627284437
2025-03-22,93.73215542508058
2025-03-23,74.3552501795036
2025-03-24,93.18011601135247
2025-03-25,69.39590682868995
2025-03-26,49.391888996697105
2025-03-27,82.90373211659757
2025-03-28,28.649665015172964
2025-03-29,31.42322042142529
2025-03-30,97.26920309077389
2025-03-31,1.7851670228539063
2025-04-01,44.38663722778312
2025-04-02,32.66888958426335
2025-04-03,99.0364773020303
2025-04-04,69.2470347111493
2025-04-05,37.98663847890956
2025-04-06,71.2919085834389
2025-04-07,33.74316786176449
2025-04-08,69.35352940074354
2025-04-09,62.22673375812858
2025-04-10,55.098275289991946
2025-04-11,77.7415197695614
